[DEBUG] Started grid active
Loop 0
[DEBUG] Particle 0 created at: 3, 4
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 3
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 0
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 1
[DEBUG] Particle 40 is entering movement loop
[DEBUG] Particle 40's move direction is 2
